,dateObserved,intensity,filled_intensity,hourOfDay,date,year,month_number,month,days_of_week
30370,2023-11-15 22:10:00+00:00,16.0,16.0,22,2023-11-15,2023,11,November,Wednesday
30371,2023-11-15 22:25:00+00:00,16.0,16.0,22,2023-11-15,2023,11,November,Wednesday
30372,2023-11-15 22:40:00+00:00,12.0,12.0,22,2023-11-15,2023,11,November,Wednesday
30373,2023-11-15 22:55:00+00:00,4.0,4.0,22,2023-11-15,2023,11,November,Wednesday
30374,2023-11-15 23:10:00+00:00,8.0,8.0,23,2023-11-15,2023,11,November,Wednesday
30375,2023-11-15 23:25:00+00:00,2.0,2.0,23,2023-11-15,2023,11,November,Wednesday
30376,2023-11-15 23:40:00+00:00,5.0,5.0,23,2023-11-15,2023,11,November,Wednesday
30377,2023-11-15 23:55:00+00:00,5.0,5.0,23,2023-11-15,2023,11,November,Wednesday
30378,2023-11-16 00:10:00+00:00,2.0,2.0,0,2023-11-16,2023,11,November,Thursday
30379,2023-11-16 00:25:00+00:00,4.0,4.0,0,2023-11-16,2023,11,November,Thursday
30380,2023-11-16 00:40:00+00:00,1.0,1.0,0,2023-11-16,2023,11,November,Thursday
30381,2023-11-16 00:55:00+00:00,1.0,1.0,0,2023-11-16,2023,11,November,Thursday
30382,2023-11-16 01:10:00+00:00,2.0,2.0,1,2023-11-16,2023,11,November,Thursday
30383,2023-11-16 01:25:00+00:00,2.0,2.0,1,2023-11-16,2023,11,November,Thursday
30384,2023-11-16 01:40:00+00:00,1.0,1.0,1,2023-11-16,2023,11,November,Thursday
30385,2023-11-16 01:55:00+00:00,1.0,1.0,1,2023-11-16,2023,11,November,Thursday
30386,2023-11-16 02:10:00+00:00,,1.0,2,2023-11-16,2023,11,November,Thursday
30387,2023-11-16 02:25:00+00:00,,2.0,2,2023-11-16,2023,11,November,Thursday
30388,2023-11-16 02:40:00+00:00,,2.0,2,2023-11-16,2023,11,November,Thursday
30389,2023-11-16 02:55:00+00:00,1.0,1.0,2,2023-11-16,2023,11,November,Thursday
30390,2023-11-16 03:10:00+00:00,2.0,2.0,3,2023-11-16,2023,11,November,Thursday
30391,2023-11-16 03:25:00+00:00,1.0,1.0,3,2023-11-16,2023,11,November,Thursday
30392,2023-11-16 03:40:00+00:00,1.0,1.0,3,2023-11-16,2023,11,November,Thursday
30393,2023-11-16 03:55:00+00:00,5.0,5.0,3,2023-11-16,2023,11,November,Thursday
30394,2023-11-16 04:10:00+00:00,8.0,8.0,4,2023-11-16,2023,11,November,Thursday
30395,2023-11-16 04:25:00+00:00,9.0,9.0,4,2023-11-16,2023,11,November,Thursday
30396,2023-11-16 04:40:00+00:00,23.0,23.0,4,2023-11-16,2023,11,November,Thursday
30397,2023-11-16 04:55:00+00:00,26.0,26.0,4,2023-11-16,2023,11,November,Thursday
30398,2023-11-16 05:10:00+00:00,24.0,24.0,5,2023-11-16,2023,11,November,Thursday
30399,2023-11-16 05:25:00+00:00,58.0,58.0,5,2023-11-16,2023,11,November,Thursday
30400,2023-11-16 05:40:00+00:00,110.0,110.0,5,2023-11-16,2023,11,November,Thursday
30401,2023-11-16 05:55:00+00:00,214.0,214.0,5,2023-11-16,2023,11,November,Thursday
30402,2023-11-16 06:10:00+00:00,108.0,108.0,6,2023-11-16,2023,11,November,Thursday
30403,2023-11-16 06:25:00+00:00,138.0,138.0,6,2023-11-16,2023,11,November,Thursday
30404,2023-11-16 06:40:00+00:00,127.0,127.0,6,2023-11-16,2023,11,November,Thursday
30405,2023-11-16 06:55:00+00:00,119.0,119.0,6,2023-11-16,2023,11,November,Thursday
30406,2023-11-16 07:10:00+00:00,103.0,103.0,7,2023-11-16,2023,11,November,Thursday
30407,2023-11-16 07:25:00+00:00,133.0,133.0,7,2023-11-16,2023,11,November,Thursday
30408,2023-11-16 07:40:00+00:00,139.0,139.0,7,2023-11-16,2023,11,November,Thursday
30409,2023-11-16 07:55:00+00:00,110.0,110.0,7,2023-11-16,2023,11,November,Thursday
30410,2023-11-16 08:10:00+00:00,68.0,68.0,8,2023-11-16,2023,11,November,Thursday
30411,2023-11-16 08:25:00+00:00,80.0,80.0,8,2023-11-16,2023,11,November,Thursday
30412,2023-11-16 08:40:00+00:00,93.0,93.0,8,2023-11-16,2023,11,November,Thursday
30413,2023-11-16 08:55:00+00:00,89.0,89.0,8,2023-11-16,2023,11,November,Thursday
30414,2023-11-16 09:10:00+00:00,95.0,95.0,9,2023-11-16,2023,11,November,Thursday
30415,2023-11-16 09:25:00+00:00,81.0,81.0,9,2023-11-16,2023,11,November,Thursday
30416,2023-11-16 09:40:00+00:00,135.0,135.0,9,2023-11-16,2023,11,November,Thursday
30417,2023-11-16 09:55:00+00:00,107.0,107.0,9,2023-11-16,2023,11,November,Thursday
30418,2023-11-16 10:10:00+00:00,99.0,99.0,10,2023-11-16,2023,11,November,Thursday
30419,2023-11-16 10:25:00+00:00,135.0,135.0,10,2023-11-16,2023,11,November,Thursday
30420,2023-11-16 10:40:00+00:00,139.0,139.0,10,2023-11-16,2023,11,November,Thursday
30421,2023-11-16 10:55:00+00:00,143.0,143.0,10,2023-11-16,2023,11,November,Thursday
30422,2023-11-16 11:10:00+00:00,143.0,143.0,11,2023-11-16,2023,11,November,Thursday
30423,2023-11-16 11:25:00+00:00,123.0,123.0,11,2023-11-16,2023,11,November,Thursday
30424,2023-11-16 11:40:00+00:00,154.0,154.0,11,2023-11-16,2023,11,November,Thursday
30425,2023-11-16 11:55:00+00:00,134.0,134.0,11,2023-11-16,2023,11,November,Thursday
30426,2023-11-16 12:10:00+00:00,177.0,177.0,12,2023-11-16,2023,11,November,Thursday
30427,2023-11-16 12:25:00+00:00,156.0,156.0,12,2023-11-16,2023,11,November,Thursday
30428,2023-11-16 12:40:00+00:00,210.0,210.0,12,2023-11-16,2023,11,November,Thursday
30429,2023-11-16 12:55:00+00:00,169.0,169.0,12,2023-11-16,2023,11,November,Thursday
30430,2023-11-16 13:10:00+00:00,154.0,154.0,13,2023-11-16,2023,11,November,Thursday
30431,2023-11-16 13:25:00+00:00,158.0,158.0,13,2023-11-16,2023,11,November,Thursday
30432,2023-11-16 13:40:00+00:00,197.0,197.0,13,2023-11-16,2023,11,November,Thursday
30433,2023-11-16 13:55:00+00:00,143.0,143.0,13,2023-11-16,2023,11,November,Thursday
30434,2023-11-16 14:10:00+00:00,138.0,138.0,14,2023-11-16,2023,11,November,Thursday
30435,2023-11-16 14:25:00+00:00,200.0,200.0,14,2023-11-16,2023,11,November,Thursday
30436,2023-11-16 14:40:00+00:00,236.0,236.0,14,2023-11-16,2023,11,November,Thursday
30437,2023-11-16 14:55:00+00:00,203.0,203.0,14,2023-11-16,2023,11,November,Thursday
30438,2023-11-16 15:10:00+00:00,215.0,215.0,15,2023-11-16,2023,11,November,Thursday
30439,2023-11-16 15:25:00+00:00,229.0,229.0,15,2023-11-16,2023,11,November,Thursday
30440,2023-11-16 15:40:00+00:00,222.0,222.0,15,2023-11-16,2023,11,November,Thursday
30441,2023-11-16 15:55:00+00:00,219.0,219.0,15,2023-11-16,2023,11,November,Thursday
30442,2023-11-16 16:10:00+00:00,257.0,257.0,16,2023-11-16,2023,11,November,Thursday
30443,2023-11-16 16:25:00+00:00,188.0,188.0,16,2023-11-16,2023,11,November,Thursday
30444,2023-11-16 16:40:00+00:00,172.0,172.0,16,2023-11-16,2023,11,November,Thursday
30445,2023-11-16 16:55:00+00:00,156.0,156.0,16,2023-11-16,2023,11,November,Thursday
30446,2023-11-16 17:10:00+00:00,146.0,146.0,17,2023-11-16,2023,11,November,Thursday
30447,2023-11-16 17:25:00+00:00,164.0,164.0,17,2023-11-16,2023,11,November,Thursday
30448,2023-11-16 17:40:00+00:00,138.0,138.0,17,2023-11-16,2023,11,November,Thursday
30449,2023-11-16 17:55:00+00:00,112.0,112.0,17,2023-11-16,2023,11,November,Thursday
30450,2023-11-16 18:10:00+00:00,89.0,89.0,18,2023-11-16,2023,11,November,Thursday
30451,2023-11-16 18:25:00+00:00,104.0,104.0,18,2023-11-16,2023,11,November,Thursday
30452,2023-11-16 18:40:00+00:00,67.0,67.0,18,2023-11-16,2023,11,November,Thursday
30453,2023-11-16 18:55:00+00:00,38.0,38.0,18,2023-11-16,2023,11,November,Thursday
30454,2023-11-16 19:10:00+00:00,47.0,47.0,19,2023-11-16,2023,11,November,Thursday
30455,2023-11-16 19:25:00+00:00,71.0,71.0,19,2023-11-16,2023,11,November,Thursday
30456,2023-11-16 19:40:00+00:00,39.0,39.0,19,2023-11-16,2023,11,November,Thursday
30457,2023-11-16 19:55:00+00:00,32.0,32.0,19,2023-11-16,2023,11,November,Thursday
30458,2023-11-16 20:10:00+00:00,23.0,23.0,20,2023-11-16,2023,11,November,Thursday
30459,2023-11-16 20:25:00+00:00,29.0,29.0,20,2023-11-16,2023,11,November,Thursday
30460,2023-11-16 20:40:00+00:00,30.0,30.0,20,2023-11-16,2023,11,November,Thursday
30461,2023-11-16 20:55:00+00:00,35.0,35.0,20,2023-11-16,2023,11,November,Thursday
30462,2023-11-16 21:10:00+00:00,42.0,42.0,21,2023-11-16,2023,11,November,Thursday
30463,2023-11-16 21:25:00+00:00,47.0,47.0,21,2023-11-16,2023,11,November,Thursday
30464,2023-11-16 21:40:00+00:00,31.0,31.0,21,2023-11-16,2023,11,November,Thursday
30465,2023-11-16 21:55:00+00:00,14.0,14.0,21,2023-11-16,2023,11,November,Thursday
30466,2023-11-16 22:10:00+00:00,13.0,13.0,22,2023-11-16,2023,11,November,Thursday
30467,2023-11-16 22:25:00+00:00,17.0,17.0,22,2023-11-16,2023,11,November,Thursday
30468,2023-11-16 22:40:00+00:00,13.0,13.0,22,2023-11-16,2023,11,November,Thursday
30469,2023-11-16 22:55:00+00:00,5.0,5.0,22,2023-11-16,2023,11,November,Thursday
30470,2023-11-16 23:10:00+00:00,5.0,5.0,23,2023-11-16,2023,11,November,Thursday
30471,2023-11-16 23:25:00+00:00,5.0,5.0,23,2023-11-16,2023,11,November,Thursday
30472,2023-11-16 23:40:00+00:00,6.0,6.0,23,2023-11-16,2023,11,November,Thursday
30473,2023-11-16 23:55:00+00:00,4.0,4.0,23,2023-11-16,2023,11,November,Thursday
30474,2023-11-17 00:10:00+00:00,3.0,3.0,0,2023-11-17,2023,11,November,Friday
30475,2023-11-17 00:25:00+00:00,6.0,6.0,0,2023-11-17,2023,11,November,Friday
30476,2023-11-17 00:40:00+00:00,5.0,5.0,0,2023-11-17,2023,11,November,Friday
30477,2023-11-17 00:55:00+00:00,3.0,3.0,0,2023-11-17,2023,11,November,Friday
30478,2023-11-17 01:10:00+00:00,2.0,2.0,1,2023-11-17,2023,11,November,Friday
30479,2023-11-17 01:25:00+00:00,2.0,2.0,1,2023-11-17,2023,11,November,Friday
30480,2023-11-17 01:40:00+00:00,2.0,2.0,1,2023-11-17,2023,11,November,Friday
30481,2023-11-17 01:55:00+00:00,4.0,4.0,1,2023-11-17,2023,11,November,Friday
30482,2023-11-17 02:10:00+00:00,2.0,2.0,2,2023-11-17,2023,11,November,Friday
30483,2023-11-17 02:25:00+00:00,2.0,2.0,2,2023-11-17,2023,11,November,Friday
30484,2023-11-17 02:40:00+00:00,5.0,5.0,2,2023-11-17,2023,11,November,Friday
30485,2023-11-17 02:55:00+00:00,2.0,2.0,2,2023-11-17,2023,11,November,Friday
30486,2023-11-17 03:10:00+00:00,3.0,3.0,3,2023-11-17,2023,11,November,Friday
30487,2023-11-17 03:25:00+00:00,4.0,4.0,3,2023-11-17,2023,11,November,Friday
30488,2023-11-17 03:40:00+00:00,3.0,3.0,3,2023-11-17,2023,11,November,Friday
30489,2023-11-17 03:55:00+00:00,8.0,8.0,3,2023-11-17,2023,11,November,Friday
30490,2023-11-17 04:10:00+00:00,9.0,9.0,4,2023-11-17,2023,11,November,Friday
30491,2023-11-17 04:25:00+00:00,21.0,21.0,4,2023-11-17,2023,11,November,Friday
30492,2023-11-17 04:40:00+00:00,18.0,18.0,4,2023-11-17,2023,11,November,Friday
30493,2023-11-17 04:55:00+00:00,15.0,15.0,4,2023-11-17,2023,11,November,Friday
30494,2023-11-17 05:10:00+00:00,20.0,20.0,5,2023-11-17,2023,11,November,Friday
30495,2023-11-17 05:25:00+00:00,20.0,20.0,5,2023-11-17,2023,11,November,Friday
30496,2023-11-17 05:40:00+00:00,47.0,47.0,5,2023-11-17,2023,11,November,Friday
30497,2023-11-17 05:55:00+00:00,89.0,89.0,5,2023-11-17,2023,11,November,Friday
30498,2023-11-17 06:10:00+00:00,75.0,75.0,6,2023-11-17,2023,11,November,Friday
30499,2023-11-17 06:25:00+00:00,89.0,89.0,6,2023-11-17,2023,11,November,Friday
30500,2023-11-17 06:40:00+00:00,126.0,126.0,6,2023-11-17,2023,11,November,Friday
30501,2023-11-17 06:55:00+00:00,107.0,107.0,6,2023-11-17,2023,11,November,Friday
30502,2023-11-17 07:10:00+00:00,110.0,110.0,7,2023-11-17,2023,11,November,Friday
30503,2023-11-17 07:25:00+00:00,75.0,75.0,7,2023-11-17,2023,11,November,Friday
30504,2023-11-17 07:40:00+00:00,80.0,80.0,7,2023-11-17,2023,11,November,Friday
30505,2023-11-17 07:55:00+00:00,76.0,76.0,7,2023-11-17,2023,11,November,Friday
30506,2023-11-17 08:10:00+00:00,115.0,115.0,8,2023-11-17,2023,11,November,Friday
30507,2023-11-17 08:25:00+00:00,65.0,65.0,8,2023-11-17,2023,11,November,Friday
30508,2023-11-17 08:40:00+00:00,84.0,84.0,8,2023-11-17,2023,11,November,Friday
30509,2023-11-17 08:55:00+00:00,110.0,110.0,8,2023-11-17,2023,11,November,Friday
30510,2023-11-17 09:10:00+00:00,89.0,89.0,9,2023-11-17,2023,11,November,Friday
30511,2023-11-17 09:25:00+00:00,80.0,80.0,9,2023-11-17,2023,11,November,Friday
30512,2023-11-17 09:40:00+00:00,128.0,128.0,9,2023-11-17,2023,11,November,Friday
30513,2023-11-17 09:55:00+00:00,122.0,122.0,9,2023-11-17,2023,11,November,Friday
30514,2023-11-17 10:10:00+00:00,142.0,142.0,10,2023-11-17,2023,11,November,Friday
30515,2023-11-17 10:25:00+00:00,140.0,140.0,10,2023-11-17,2023,11,November,Friday
30516,2023-11-17 10:40:00+00:00,134.0,134.0,10,2023-11-17,2023,11,November,Friday
30517,2023-11-17 10:55:00+00:00,133.0,133.0,10,2023-11-17,2023,11,November,Friday
30518,2023-11-17 11:10:00+00:00,168.0,168.0,11,2023-11-17,2023,11,November,Friday
30519,2023-11-17 11:25:00+00:00,175.0,175.0,11,2023-11-17,2023,11,November,Friday
30520,2023-11-17 11:40:00+00:00,189.0,189.0,11,2023-11-17,2023,11,November,Friday
30521,2023-11-17 11:55:00+00:00,102.0,102.0,11,2023-11-17,2023,11,November,Friday
30522,2023-11-17 12:10:00+00:00,194.0,194.0,12,2023-11-17,2023,11,November,Friday
30523,2023-11-17 12:25:00+00:00,209.0,209.0,12,2023-11-17,2023,11,November,Friday
30524,2023-11-17 12:40:00+00:00,214.0,214.0,12,2023-11-17,2023,11,November,Friday
30525,2023-11-17 12:55:00+00:00,185.0,185.0,12,2023-11-17,2023,11,November,Friday
30526,2023-11-17 13:10:00+00:00,162.0,162.0,13,2023-11-17,2023,11,November,Friday
30527,2023-11-17 13:25:00+00:00,237.0,237.0,13,2023-11-17,2023,11,November,Friday
30528,2023-11-17 13:40:00+00:00,217.0,217.0,13,2023-11-17,2023,11,November,Friday
30529,2023-11-17 13:55:00+00:00,180.0,180.0,13,2023-11-17,2023,11,November,Friday
30530,2023-11-17 14:10:00+00:00,199.0,199.0,14,2023-11-17,2023,11,November,Friday
30531,2023-11-17 14:25:00+00:00,199.0,199.0,14,2023-11-17,2023,11,November,Friday
30532,2023-11-17 14:40:00+00:00,198.0,198.0,14,2023-11-17,2023,11,November,Friday
30533,2023-11-17 14:55:00+00:00,177.0,177.0,14,2023-11-17,2023,11,November,Friday
30534,2023-11-17 15:10:00+00:00,179.0,179.0,15,2023-11-17,2023,11,November,Friday
30535,2023-11-17 15:25:00+00:00,196.0,196.0,15,2023-11-17,2023,11,November,Friday
30536,2023-11-17 15:40:00+00:00,156.0,156.0,15,2023-11-17,2023,11,November,Friday
30537,2023-11-17 15:55:00+00:00,171.0,171.0,15,2023-11-17,2023,11,November,Friday
30538,2023-11-17 16:10:00+00:00,151.0,151.0,16,2023-11-17,2023,11,November,Friday
30539,2023-11-17 16:25:00+00:00,169.0,169.0,16,2023-11-17,2023,11,November,Friday
30540,2023-11-17 16:40:00+00:00,136.0,136.0,16,2023-11-17,2023,11,November,Friday
30541,2023-11-17 16:55:00+00:00,156.0,156.0,16,2023-11-17,2023,11,November,Friday
30542,2023-11-17 17:10:00+00:00,146.0,146.0,17,2023-11-17,2023,11,November,Friday
30543,2023-11-17 17:25:00+00:00,153.0,153.0,17,2023-11-17,2023,11,November,Friday
30544,2023-11-17 17:40:00+00:00,130.0,130.0,17,2023-11-17,2023,11,November,Friday
30545,2023-11-17 17:55:00+00:00,106.0,106.0,17,2023-11-17,2023,11,November,Friday
30546,2023-11-17 18:10:00+00:00,66.0,66.0,18,2023-11-17,2023,11,November,Friday
30547,2023-11-17 18:25:00+00:00,110.0,110.0,18,2023-11-17,2023,11,November,Friday
30548,2023-11-17 18:40:00+00:00,78.0,78.0,18,2023-11-17,2023,11,November,Friday
30549,2023-11-17 18:55:00+00:00,29.0,29.0,18,2023-11-17,2023,11,November,Friday
30550,2023-11-17 19:10:00+00:00,34.0,34.0,19,2023-11-17,2023,11,November,Friday
30551,2023-11-17 19:25:00+00:00,50.0,50.0,19,2023-11-17,2023,11,November,Friday
30552,2023-11-17 19:40:00+00:00,40.0,40.0,19,2023-11-17,2023,11,November,Friday
30553,2023-11-17 19:55:00+00:00,57.0,57.0,19,2023-11-17,2023,11,November,Friday
30554,2023-11-17 20:10:00+00:00,47.0,47.0,20,2023-11-17,2023,11,November,Friday
30555,2023-11-17 20:25:00+00:00,37.0,37.0,20,2023-11-17,2023,11,November,Friday
30556,2023-11-17 20:40:00+00:00,45.0,45.0,20,2023-11-17,2023,11,November,Friday
30557,2023-11-17 20:55:00+00:00,49.0,49.0,20,2023-11-17,2023,11,November,Friday
30558,2023-11-17 21:10:00+00:00,42.0,42.0,21,2023-11-17,2023,11,November,Friday
30559,2023-11-17 21:25:00+00:00,41.0,41.0,21,2023-11-17,2023,11,November,Friday
30560,2023-11-17 21:40:00+00:00,38.0,38.0,21,2023-11-17,2023,11,November,Friday
30561,2023-11-17 21:55:00+00:00,35.0,35.0,21,2023-11-17,2023,11,November,Friday
30562,2023-11-17 22:10:00+00:00,16.0,16.0,22,2023-11-17,2023,11,November,Friday
30563,2023-11-17 22:25:00+00:00,34.0,34.0,22,2023-11-17,2023,11,November,Friday
30564,2023-11-17 22:40:00+00:00,31.0,31.0,22,2023-11-17,2023,11,November,Friday
30565,2023-11-17 22:55:00+00:00,38.0,38.0,22,2023-11-17,2023,11,November,Friday
30566,2023-11-17 23:10:00+00:00,25.0,25.0,23,2023-11-17,2023,11,November,Friday
30567,2023-11-17 23:25:00+00:00,19.0,19.0,23,2023-11-17,2023,11,November,Friday
30568,2023-11-17 23:40:00+00:00,13.0,13.0,23,2023-11-17,2023,11,November,Friday
30569,2023-11-17 23:55:00+00:00,13.0,13.0,23,2023-11-17,2023,11,November,Friday
30570,2023-11-18 00:10:00+00:00,13.0,13.0,0,2023-11-18,2023,11,November,Saturday
30571,2023-11-18 00:25:00+00:00,14.0,14.0,0,2023-11-18,2023,11,November,Saturday
30572,2023-11-18 00:40:00+00:00,3.0,3.0,0,2023-11-18,2023,11,November,Saturday
30573,2023-11-18 00:55:00+00:00,3.0,3.0,0,2023-11-18,2023,11,November,Saturday
30574,2023-11-18 01:10:00+00:00,2.0,2.0,1,2023-11-18,2023,11,November,Saturday
30575,2023-11-18 01:25:00+00:00,2.0,2.0,1,2023-11-18,2023,11,November,Saturday
30576,2023-11-18 01:40:00+00:00,1.0,1.0,1,2023-11-18,2023,11,November,Saturday
30577,2023-11-18 01:55:00+00:00,5.0,5.0,1,2023-11-18,2023,11,November,Saturday
30578,2023-11-18 02:10:00+00:00,3.0,3.0,2,2023-11-18,2023,11,November,Saturday
30579,2023-11-18 02:25:00+00:00,,3.0,2,2023-11-18,2023,11,November,Saturday
30580,2023-11-18 02:40:00+00:00,,5.0,2,2023-11-18,2023,11,November,Saturday
30581,2023-11-18 02:55:00+00:00,4.0,4.0,2,2023-11-18,2023,11,November,Saturday
30582,2023-11-18 03:10:00+00:00,1.0,1.0,3,2023-11-18,2023,11,November,Saturday
30583,2023-11-18 03:25:00+00:00,4.0,4.0,3,2023-11-18,2023,11,November,Saturday
30584,2023-11-18 03:40:00+00:00,2.0,2.0,3,2023-11-18,2023,11,November,Saturday
30585,2023-11-18 03:55:00+00:00,2.0,2.0,3,2023-11-18,2023,11,November,Saturday
30586,2023-11-18 04:10:00+00:00,4.0,4.0,4,2023-11-18,2023,11,November,Saturday
30587,2023-11-18 04:25:00+00:00,9.0,9.0,4,2023-11-18,2023,11,November,Saturday
30588,2023-11-18 04:40:00+00:00,9.0,9.0,4,2023-11-18,2023,11,November,Saturday
30589,2023-11-18 04:55:00+00:00,5.0,5.0,4,2023-11-18,2023,11,November,Saturday
30590,2023-11-18 05:10:00+00:00,2.0,2.0,5,2023-11-18,2023,11,November,Saturday
30591,2023-11-18 05:25:00+00:00,4.0,4.0,5,2023-11-18,2023,11,November,Saturday
30592,2023-11-18 05:40:00+00:00,14.0,14.0,5,2023-11-18,2023,11,November,Saturday
30593,2023-11-18 05:55:00+00:00,10.0,10.0,5,2023-11-18,2023,11,November,Saturday
30594,2023-11-18 06:10:00+00:00,16.0,16.0,6,2023-11-18,2023,11,November,Saturday
30595,2023-11-18 06:25:00+00:00,18.0,18.0,6,2023-11-18,2023,11,November,Saturday
30596,2023-11-18 06:40:00+00:00,25.0,25.0,6,2023-11-18,2023,11,November,Saturday
30597,2023-11-18 06:55:00+00:00,18.0,18.0,6,2023-11-18,2023,11,November,Saturday
30598,2023-11-18 07:10:00+00:00,18.0,18.0,7,2023-11-18,2023,11,November,Saturday
30599,2023-11-18 07:25:00+00:00,26.0,26.0,7,2023-11-18,2023,11,November,Saturday
30600,2023-11-18 07:40:00+00:00,44.0,44.0,7,2023-11-18,2023,11,November,Saturday
30601,2023-11-18 07:55:00+00:00,45.0,45.0,7,2023-11-18,2023,11,November,Saturday
30602,2023-11-18 08:10:00+00:00,41.0,41.0,8,2023-11-18,2023,11,November,Saturday
30603,2023-11-18 08:25:00+00:00,71.0,71.0,8,2023-11-18,2023,11,November,Saturday
30604,2023-11-18 08:40:00+00:00,67.0,67.0,8,2023-11-18,2023,11,November,Saturday
30605,2023-11-18 08:55:00+00:00,60.0,60.0,8,2023-11-18,2023,11,November,Saturday
30606,2023-11-18 09:10:00+00:00,67.0,67.0,9,2023-11-18,2023,11,November,Saturday
30607,2023-11-18 09:25:00+00:00,63.0,63.0,9,2023-11-18,2023,11,November,Saturday
30608,2023-11-18 09:40:00+00:00,83.0,83.0,9,2023-11-18,2023,11,November,Saturday
30609,2023-11-18 09:55:00+00:00,73.0,73.0,9,2023-11-18,2023,11,November,Saturday
30610,2023-11-18 10:10:00+00:00,83.0,83.0,10,2023-11-18,2023,11,November,Saturday
30611,2023-11-18 10:25:00+00:00,82.0,82.0,10,2023-11-18,2023,11,November,Saturday
30612,2023-11-18 10:40:00+00:00,96.0,96.0,10,2023-11-18,2023,11,November,Saturday
30613,2023-11-18 10:55:00+00:00,99.0,99.0,10,2023-11-18,2023,11,November,Saturday
30614,2023-11-18 11:10:00+00:00,97.0,97.0,11,2023-11-18,2023,11,November,Saturday
30615,2023-11-18 11:25:00+00:00,138.0,138.0,11,2023-11-18,2023,11,November,Saturday
30616,2023-11-18 11:40:00+00:00,111.0,111.0,11,2023-11-18,2023,11,November,Saturday
30617,2023-11-18 11:55:00+00:00,125.0,125.0,11,2023-11-18,2023,11,November,Saturday
30618,2023-11-18 12:10:00+00:00,125.0,125.0,12,2023-11-18,2023,11,November,Saturday
30619,2023-11-18 12:25:00+00:00,116.0,116.0,12,2023-11-18,2023,11,November,Saturday
30620,2023-11-18 12:40:00+00:00,155.0,155.0,12,2023-11-18,2023,11,November,Saturday
30621,2023-11-18 12:55:00+00:00,117.0,117.0,12,2023-11-18,2023,11,November,Saturday
30622,2023-11-18 13:10:00+00:00,103.0,103.0,13,2023-11-18,2023,11,November,Saturday
30623,2023-11-18 13:25:00+00:00,165.0,165.0,13,2023-11-18,2023,11,November,Saturday
30624,2023-11-18 13:40:00+00:00,146.0,146.0,13,2023-11-18,2023,11,November,Saturday
30625,2023-11-18 13:55:00+00:00,112.0,112.0,13,2023-11-18,2023,11,November,Saturday
30626,2023-11-18 14:10:00+00:00,112.0,112.0,14,2023-11-18,2023,11,November,Saturday
30627,2023-11-18 14:25:00+00:00,128.0,128.0,14,2023-11-18,2023,11,November,Saturday
30628,2023-11-18 14:40:00+00:00,153.0,153.0,14,2023-11-18,2023,11,November,Saturday
30629,2023-11-18 14:55:00+00:00,110.0,110.0,14,2023-11-18,2023,11,November,Saturday
30630,2023-11-18 15:10:00+00:00,130.0,130.0,15,2023-11-18,2023,11,November,Saturday
30631,2023-11-18 15:25:00+00:00,115.0,115.0,15,2023-11-18,2023,11,November,Saturday
30632,2023-11-18 15:40:00+00:00,114.0,114.0,15,2023-11-18,2023,11,November,Saturday
30633,2023-11-18 15:55:00+00:00,150.0,150.0,15,2023-11-18,2023,11,November,Saturday
30634,2023-11-18 16:10:00+00:00,113.0,113.0,16,2023-11-18,2023,11,November,Saturday
30635,2023-11-18 16:25:00+00:00,154.0,154.0,16,2023-11-18,2023,11,November,Saturday
30636,2023-11-18 16:40:00+00:00,145.0,145.0,16,2023-11-18,2023,11,November,Saturday
30637,2023-11-18 16:55:00+00:00,117.0,117.0,16,2023-11-18,2023,11,November,Saturday
30638,2023-11-18 17:10:00+00:00,124.0,124.0,17,2023-11-18,2023,11,November,Saturday
30639,2023-11-18 17:25:00+00:00,111.0,111.0,17,2023-11-18,2023,11,November,Saturday
30640,2023-11-18 17:40:00+00:00,96.0,96.0,17,2023-11-18,2023,11,November,Saturday
30641,2023-11-18 17:55:00+00:00,87.0,87.0,17,2023-11-18,2023,11,November,Saturday
30642,2023-11-18 18:10:00+00:00,82.0,82.0,18,2023-11-18,2023,11,November,Saturday
30643,2023-11-18 18:25:00+00:00,75.0,75.0,18,2023-11-18,2023,11,November,Saturday
30644,2023-11-18 18:40:00+00:00,61.0,61.0,18,2023-11-18,2023,11,November,Saturday
30645,2023-11-18 18:55:00+00:00,72.0,72.0,18,2023-11-18,2023,11,November,Saturday
30646,2023-11-18 19:10:00+00:00,57.0,57.0,19,2023-11-18,2023,11,November,Saturday
30647,2023-11-18 19:25:00+00:00,57.0,57.0,19,2023-11-18,2023,11,November,Saturday
30648,2023-11-18 19:40:00+00:00,53.0,53.0,19,2023-11-18,2023,11,November,Saturday
30649,2023-11-18 19:55:00+00:00,35.0,35.0,19,2023-11-18,2023,11,November,Saturday
30650,2023-11-18 20:10:00+00:00,42.0,42.0,20,2023-11-18,2023,11,November,Saturday
30651,2023-11-18 20:25:00+00:00,26.0,26.0,20,2023-11-18,2023,11,November,Saturday
30652,2023-11-18 20:40:00+00:00,40.0,40.0,20,2023-11-18,2023,11,November,Saturday
30653,2023-11-18 20:55:00+00:00,55.0,55.0,20,2023-11-18,2023,11,November,Saturday
30654,2023-11-18 21:10:00+00:00,39.0,39.0,21,2023-11-18,2023,11,November,Saturday
30655,2023-11-18 21:25:00+00:00,33.0,33.0,21,2023-11-18,2023,11,November,Saturday
